SV_TAXONOMY	TAXONOMY_NAME	RG_REFERENCE	RG_NAME	SV_REFERENCE	SV_NAME	SV_DESCRIPTION	SL_REFERENCE	LC_REFERENCE	PHONE_NUMBER	WEBSITE	EMAIL_ADDRESS	WHEELCHAIR_ACCESSIBLE	LANGUAGE	HOURS	STREET_NUMBER	STREET_NAME	STREET_TYPE	STREET_DIRECTION	CITY	PROVINCE	POSTAL_CODE	LATITUDE	LONGITUDE	811_LINK
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659980	17659979	6042910638	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sun, 8 a.m. - Midnight.	6508 Hastings Street				Burnaby	BC	V5B 1S2	49.280342	-122.969569	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659979
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17660096	17660095	2506425229	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sun, 8 a.m. - 10 p.m.	6660 Sooke Road				Sooke	BC	V9Z 0A5	48.378506	-123.721702	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660095
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659954	17659953	2503904911	http://www1.shoppersdrugmart.ca/en/Home.aspx	asdm281@shoppersdrugmart.ca	Y	English	Mon - Sun, 8 a.m. - midnight	6681 Mary Ellen Drive				Nanaimo	BC	V9V 1T7	49.239745	-124.054362	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659953
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17660066	17660065	2505622311	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sat, 8 a.m. - 10 p.m.; Sun, 9 a.m. - 10 p.m.	693 Central Street W				Prince George	BC	V2M 3C6	53.919350	-122.782196	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660065
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17660034	17660033	6045262848	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sun, 8 a.m. - midnight.	7155 Kingsway				Burnaby	BC	V5E 2V1	49.218624	-122.956432	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660033
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17660050	17660049	6044958382	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sun, 8 a.m. - 10 p.m.	7538 120th Street				Surrey	BC	V3W 3N1	49.139656	-122.889574	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660049
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17660018	17660017	2506529119	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sun, 8 a.m. - midnight.	7816 East Saanich Road				Saanichton	BC	V8M 2B3	48.594635	-123.416888	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660017
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17660106	17660105	7782964065	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sun, 8 a.m. - midnight.	7820 Williams Road				Richmond	BC	V7A 1G3	49.140864	-123.137985	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660105
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659964	17659963	6043955717	http://www1.shoppersdrugmart.ca/en/Home.aspx		N	English	Mon - Sun, 8 a.m. - midnight	811 Columbia Street				New Westminster	BC	V3M 1B9	49.200944	-122.912067	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659963
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659978	17659977	6042743023	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sat, 8 a.m. - midnight; Sun, 9 a.m. - midnight.	8180 No. 2 Road				Richmond	BC	V7C 5K1	49.154552	-123.158086	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659977
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17660004	17660003	2503612011	http://www1.shoppersdrugmart.ca/en/Home.aspx		N	English	Mon - Sun, 8 a.m. - midnight	870 Esquimalt Road				Victoria	BC	V9A 3M4	48.431349	-123.398717	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660003
LH-6600	Pharmacies	17659831	Shoppers Drug Mart Corporation	17659950	Late Night Pharmacy Services (Shoppers Drug Mart)	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17660052	17660051	6049448690	http://www1.shoppersdrugmart.ca/en/Home.aspx		Y	English	Mon - Sun, 8 a.m. - midnight.	876 Villiage Drive				Port Coquitlam	BC	V3B 0G9	49.253615	-122.740348	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660051
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636474	17636473	6049045535	http://www.drugstorepharmacy.ca	phr01560@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	333 Seymour Boulevard				North Vancouver	BC	V7J 2J4	49.311582	-123.024409	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636473
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636458	17636457	6043223704	http://www.drugstorepharmacy.ca	phr01517@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	350 Marine Drive SE				Vancouver	BC	V5X 2S5	49.210671	-123.100212	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636457
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636488	17636487	6045208304	http://www.drugstorepharmacy.ca	phr01519@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	1301 Lougheed Highway				Coquitlam	BC	V3K 6P9	49.233295	-122.855476	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636487
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636478	17636477	2508302735	http://www.drugstorepharmacy.ca	phr01524@loblaw.ca	Y	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat - Sun, 9 a.m. - 8 p.m.	1424 Island Highway				Campbell River	BC	V9W 8C9	50.034460	-125.254658	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636477
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636470	17636469	6045878535	http://www.drugstorepharmacy.ca	phr01556@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	14650 104th Avenue				Surrey	BC	V3R 1M3	49.191481	-122.815324	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636469
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636466	17636465	6044604335	http://www.drugstorepharmacy.ca	phr01555@loblaw.ca	Y	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	19800 Lougheed Highway				Pitt Meadows	BC	V3Y 2W1	49.224039	-122.672350	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636465
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636492	17636491	6045325435	http://www.drugstorepharmacy.ca	phr01561@loblaw.ca	Y	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	19851 Willowbrook Drive				Langley	BC	V2Y 1A7	49.118210	-122.673359	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636491
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636482	17636481	2507172535	http://www.drugstorepharmacy.ca	phr01564@Loblaw.ca	Y	English	Mon - Sun, 9 a.m. - 10 p.m.	2280 Baron Road				Kelowna	BC	V1X 7W3	49.881085	-119.432217	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636481
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636486	17636485	6045575235	http://www.drugstorepharmacy.ca	phr01558@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	2855 Gladwin Road				Abbotsford	BC	V2T 6Y4	49.053283	-122.314944	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636485
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636472	17636471	2507460535	http://www.drugstorepharmacy.ca	phr01563@loblaw.ca	N	English	Mon - Sun, 9 a.m. - 10 p.m.	291 Cowichan Way				Duncan	BC	V9L 6P5	48.774708	-123.703697	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636471
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636480	17636479	6044686735	http://www.drugstorepharmacy.ca	phr01526@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	3000 Lougheed Highway				Coquitlam	BC	V3B 1C5	49.274338	-122.793127	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636479
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636452	17636451	6044366404	http://www.drugstorepharmacy.ca	phr01520@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	3185 Grandview Highway				Vancouver	BC	V5M 2E9	49.258207	-123.036662	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636451
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636490	17636489	6048206435	http://www.drugstorepharmacy.ca	phr01559@loblaw.ca	N	English	Mon - Sat, 8 a.m. - 10 p.m.; Sun, 9 a.m. - 10 p.m.	32136 Lougheed Highway				Mission	BC	V2V 1A4	49.132910	-122.335643	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636489
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636456	17636455	6042332435	http://www.drugstorepharmacy.ca	phr01557@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	4651 No. 3 Road				Richmond	BC	V6X 2C4	49.179610	-123.136734	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636455
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636460	17636459	2505502335	http://www.drugstorepharmacy.ca	phr01531@loblaw.ca	N	English	Mon - Sun, 9 a.m. - 10 p.m.	5001 Anderson Way				Vernon	BC	V1T 9V1	50.287290	-119.270357	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636459
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636462	17636461	2503905735	http://www.drugstorepharmacy.ca	phr01525@loblaw.ca	N	English	Mon - Sun, 9 a.m. - 10 p.m.	6435 Metral Drive				Nanaimo	BC	V9T 2L9	49.231833	-124.044263	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636461
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636484	17636483	6045993704	http://www.drugstorepharmacy.ca	phr01521@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	7550 King George Boulevard				Surrey	BC	V3W 2T2	49.139977	-122.845528	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636483
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636476	17636475	2503346935	http://www.drugstorepharmacy.ca	phr01528@loblaw.ca	N	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 7 p.m.; Sun, 9 a.m. - 6 p.m.	757 Ryan Road				Courtenay	BC	V9N 3R6	49.698026	-124.988837	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636475
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636464	17636463	6045925235	http://www.drugstorepharmacy.ca	phr01554@loblaw.ca	N	English	Sun - Fri, 9 a.m. - 10 p.m.; Sat, 8 a.m. - 10 p.m.	8195 120 Street				Delta	BC	V4C 6P7	49.152125	-122.890397	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636463
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636454	17636453	2503913135	http://www.drugstorepharmacy.ca	phr01527@loblaw.ca	N	English	Mon - Sun, 9 a.m. - 10 p.m.	835 Langford Parkway				Victoria	BC	V9B 4V5	48.441407	-123.504841	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636453
LH-6600	Pharmacies	17636377	THE DRUGStore PHARMACY	17636450	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17636468	17636467	6044394404	http://www.drugstorepharmacy.ca	phr01518@loblaw.ca	N	English	Mon - Sun, 9 a.m. - 10 p.m.	4700 Kingsway				Burnaby	BC	V5H 4M1	49.228421	-122.999403	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636450&SiteResourceAgencyNum=17636467
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659545	17659544	6045857440	http://www.walmart.ca		N	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 9 p.m.; Sun, 10 a.m. - 6 p.m.	1000 Guildford Town Centre				Surrey	BC	V3R 1N3	49.188825	-122.804342	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659544
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659553	17659552	2504757512	http://www.walmart.ca		N	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 6 p.m.; Sun, 10 a.m. - 6 p.m.	3460 Saanich Road				Victoria	BC	V8X 1W7	48.454041	-123.374313	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659552
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659549	17659548	6044356150	http://www.walmart.ca		Y	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 9 p.m.; Sun, 10 a.m. - 6 p.m.	3585 Grandview Highway				Vancouver	BC	V5M 2G7	49.259133	-123.027328	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659548
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659547	17659546	6045979169	http://www.walmart.ca		Y	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 9 p.m.; Sun, 10 a.m. - 6 p.m.	12451 88th Avenue				Surrey	BC	V3W 1P8	49.163956	-122.877686	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659546
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659551	17659550	6048541375	http://www.walmart.ca		Y	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 6 p.m.; Sun, 10 a.m. - 6 p.m.	1812 Vedder Way				Abbotsford	BC	V2S 8K1	49.034500	-122.271169	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659550
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659561	17659560	6045395230	http://www.walmart.ca		Y	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 6 p.m.; Sun, 10 a.m. - 6 p.m.	20202 66 Avenue				Langley	BC	V2Y 1P3	49.122595	-122.662595	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659560
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659543	17659542	6045042070	http://www.walmart.ca/		Y	English	Mon - Sun, 7 a.m. - 11 p.m.; Closed for break on Sat and Sun from 1:30 p.m. - 2 p.m.	3122 Mt. Lehman Road				Abbotsford	BC	V4X 0B3	49.059738	-122.379944	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659542
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659555	17659554	6045241264	http://www.walmart.ca		Y	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 9 p.m.; Sun, 10 a.m. - 6 p.m.	805 Boyd Street				New Westminster	BC	V3M 5G7	49.191949	-122.945947	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659554
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659557	17659556	6049843441	http://www.walmart.ca		Y	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 9 p.m.; Sun, 10 a.m. - 6 p.m.	925 Marine Drive				North Vancouver	BC	V7P 1S2	49.322630	-123.098726	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659556
LH-6600	Pharmacies	17659483	Walmart	17659541	Late Night Pharmacy Services	Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.	17659559	17659558	6044210353	http://www.walmart.ca		N	English	Mon - Fri, 8 a.m. - 10 p.m.; Sat, 9 a.m. - 9 p.m.; Sun, 10 a.m. - 6 p.m.	9855 Austin Road				Burnaby	BC	V3J 1N4	49.251180	-122.895470	http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659558
